NAME,INTERNET,READ_PHONE_STATE,ACCESS_NETWORK_STATE,WRITE_EXTERNAL_STORAGE,READ_SMS,ACCESS_WIFI_STATE,RECEIVE_BOOT_COMPLETED,WRITE_SMS,SEND_SMS,RECEIVE_SMS,VIBRATE,ACCESS_COARSE_LOCATION,READ_CONTACTS,CALL_PHONE,ACCESS_FINE_LOCATION,WAKE_LOCK,WRITE_CONTACTS,CHANGE_WIFI_STATE,WRITE_APN_SETTINGS,RESTART_PACKAGES
com.intsig.camscanner.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.jb.gosms.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.jiubang.goscreenlock.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.keloidscaretissue.QuxiFlashlisht.apk,1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0
com.lovekamasutra.ikamasutralite.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.mediawoz.gotq.apk,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0
com.melodis.midomiMusicIdentifier.apk,1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0
com.metago.astro.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.mxtech.videoplayer.ad.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.netbiscuits.kicker.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.nnew.GTAHDBackground.apk,1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.onlygoodcompass.wedoourbest.apk,1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0
com.opera.browser.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.outfit7.talkingben.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.outfit7.talkingsantafree.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.parental.control.v4.apk,1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
com.piviandco.fatbooth.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.qq.assistant.apk,1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.rechild.advancedtaskkiller.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.redmicapps.puzzles.ladies3.apk,1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.rovio.new.ads-LeNa.c.apk,1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
com.saavn.android.apk,1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
com.samsungmobileusa.magnacarta.apk,1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0
com.security.patch.apk,1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.splunchy.android.alarmclock.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.starfinanz.smob.android.sfinanzstatus.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.vlcdirect.vlcdirect.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.VoiceChange.VoiceChangeIL-1.4.apk,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
com.watchtv.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.wetter.androidclient.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.whatsapp.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
com.World.Goo_151215.apk,1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
copy9_23.apk,1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0
ctm.apk,1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0
d.apk,1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
d082ec8619e176467ce8b8a62c2d2866d611d426dd413634f6f5f5926c451850.apk,1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0
D0A6BA40E05047DC2CFF12935C4CF4FB.apk,1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
D1C5F6889A09CB05BFEC4045A50D73F5F5FE7783.apk,1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0
d20cb0bb5d87bfc8394bda0d8964d663.apk,1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
D33B718737DE5AA685672A2004E0FA3C.apk,1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
D3F3B28C00BD903DFC270FBDF457FA10C.apk,1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
D46D478EE483D481806FFDD7122E2DE9AC8467DE.apk,1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0
d4fc8ae95d8385bd46f9c75f7e7d435c84bafc6cf724b5f0b8ffbebd571de5b6.apk,1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0
D553185A2F581E4B71AD80924F4D2E2D7D19BB97.apk,1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0
D67A07E3DE88C0130420588FD158B967_1074808_371217__eyeseeyouSAMSUNG.apk,1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
D70296D3DC4937DEDD44F93BB3B74034.apk,1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
D73D54F6F86C58030477CC9A96EEDB85.apk,1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
D770BAE185476523649A5768B7BBE7F7605656AB.apk,1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0
D83D833092A4FA5ECC436D4246C2F7CE.apk,1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
D84FF5A7E7C0C33DCFA237299869BC34.apk,1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
DA222D4B7993A62665B9EAEF10C1846F.apk,1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
DBA6B4BBF61E054FB978ACAF70C3D849.apk,1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
DCABC0DD585BB4D918AB6B7B062D50C222E94709.apk,1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0
de.blitzer.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
de.cellular.tagesschau.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
de.dasoertliche.android.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
de.frauentausch.andreas.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
de.hafas.android.db.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
de.is24.android.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
de.kaufda.android.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
de.mehrmannd.sdbooster-GAMEX.apk,0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
de.tvspielfilm.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
de.wutprobe211.de.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DE585C41B3236ED3BF29298A0732876A947BE47F.apk,1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0
DE5BFA8715DAC2E29E206C19CA98F2F4_1074141_370394__JingleBellNonG.apk,1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
DF473E3D789C63BAE99828044DA74500.apk,1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0
dfda8e52df5ba1852d518220363f81a06f51910397627df6cdde98d15948de65.apk,1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0
dtm.apk,1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0
E1064BFD836E4C895B569B2DE4700284.apk,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0
E4BE39E5955FD3BD7AC97F58E66EF3E5.apk,1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
E625902B39DFA649F0FCD732E9680226B2113AB6.apk,1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0
E6FE44B2F20AFF67EADECFAA85EF729834B3FB13.apk,1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0
E75A226995CA04152B0007C96A675989.apk,1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
E7F0656486EEBFD9AB236451FD980BD4.apk,1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
E8063DE12976D371441F15F2C5715627.apk,1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
e8237a583fe7b2362b4addf01518600b.apk,1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
E8F84AD2731E303659F9864323FD814412033BC1.apk,1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0
e905d9d4bc59104cfd3fc50c167e0d8b20e4bd40628ad01b701a515dd4311449.apk,1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0
E911DF33F1D156B3309A4AC220C52070.apk,1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
EB655DEDA3A33D829A4DD617358C10D029A4B0F0.apk,1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0
ED73B2FE3F5F726F029961434A8C599A91011564.apk,1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0
EF15F1705B83C575CC8AA716D4695C073C23B5CF.apk,1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0
EF5C9B15755719597481C501F6B603CE.apk,1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Extension.2nd.stage.apk,1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1
F134FC245E50F031ED8B4FAE3F1D4EB0.apk,1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0
F1AA24C1641471F5FBEF08AE56A53FB4.apk,1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0
F1C8A3337CBD56E01E478774F5D55278.apk,1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
f2cfbc2f836f3065d5706b9f49f55bbd9c1dae2073a606c8ee01e4bbd223f29f.apk,1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0
F36DD6A0858DFBEFD860A81EB76A07E7BF01A6F6.apk,1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0
F3C1FD573943C0481991A1AEEDDF74FDA84490C5.apk,1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0
F3F8BD1F7EDCEE5C60B303EABD1B9591B7264C07.apk,1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0
F4B8D64AF0A53472901B50621F19D6BF.apk,1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
F53332B0F1B01D0DD282346C4E69DA964EDD137D.apk,1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0
F59087BFA5A0211AA75C4BE2AF9DEE10.apk,1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0
F7BE25E4F19A3A82D2E206DE8AC979C8.apk,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0
F82277861171FA1FE4C956B274FBD2D7_rans.apk,1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0
F836F5C6267F13BF9F6109A6B8D79175.apk,1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
F836F5C6267F13BF9F6109A6B8D79175_fbi.apk,1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
Fake-GPS_v5.3pakage.apk,1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0
Fake-Money-Scanner_v1.0pakage.apk,1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
FAKEAV.apk,1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1
fakeAV_148B76C664F2854E2947AF01160FFA99_LabelReader.apk,1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
fakeAV_1CA532F171A0B765A46AF995EBAAB1D2_LabelReader.apk,1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
fakeAV_1E178E501B41659FFACE85153615DEA7_LabelReader.apk,1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
fakeAV_6F237D25472D9D09FC44ECE7DC9CED92_LabelReader.apk,1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
fakeAV_75B8F9DBB1CD79B7FC074F7F499150CF_LabelReader.apk,1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
fakeAV_77BB7F86FB0AC66C97B1AB3573ADFFC1_LabelReader.apk,1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
fakeAV_ED1E0689F93B0C57E403489BB5338F59_LabelReader.apk,1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0
Fakebanker_37DFF309CC911A1DC16CCE4E51F9827B.apk,1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0
Fakebanker_67E7BB573EAA1F25772809A471CDA327.apk,1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0
Fakebank_8BF10991F292EC7D165086506E8F0EDA.apk,1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Fakebank_98EEA1D94A479E022E46D69B0FBE2453.apk,1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Fakebank_A0721023EC39948251818306A15D3268.apk,1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Fakemart_27CFDF25ECAE75342A21230D19151939.apk,1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Fakemart_6A0E9CE340164AF6F37A946DF650B458.apk,1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Fakemart_D002F0581A862373AA6C6C0070EC3156.apk,1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
FakenotifyB_11C73BC8590E278FC03C3E3EC6AAAD4A.apk,1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
FakeSMSInstaller_Geared_1.0.2.apk,0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
FB9FEFFB1FEF13C4A5E42ACE20183912_1074813_371228__SaveTenDollar.apk,1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
FBI_ransomlocker_645A60E6F4393E4B7E2AE16758DD3A11.apk,1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
FCB4EF63F1D8A3A044AC6F8A7C262546.apk,1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
fe0e760fbe30b16ddc94ed71d18890d3a0aaec667889184dbcf30f5009ee96e8.apk,1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0
FEE6F3AB17688600E0E15AED1489D9AE.apk,1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0
FF844A8BB40DA72B5C9F3A8C3CDA7C9D051921E6.apk,1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0
flashplayer.android.update.apk,1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
Godless_44E81BE6F7242BE77582671D6A11DE7E33D19ACA.apk,1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0
Godless_50450EA11268C09350AAB57D3DE43A4D5004B3A1.apk,1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0
Godless_57795C32F75A02A68B9A8ACB5820EB039C083A16.apk,1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0
Godless_5900FABBE36E71933B3C739EC62BA89AC15F5453.apk,1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Godless_5D2A08D7C1F665EA3AFFA7F9607601FFAE387E8B.apk,1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Godless_7EBDD80761813DA708BAD3325B098DAC9FA6E4F5.apk,1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Godless_84C444A742B616BC95C58A85C5C483412E327C50.apk,1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0
Godless_AED8828DC00E79A468E7E28DCA923CE69F0DFB84.apk,1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0
Godless_D57D17EB738B23023AF8A6DDAFD5CD3DE42FC705.apk,1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0
Godwon_1238F2387193330BC79E7A03E92C2038.apk,1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Godwon_2C373AA90942FEDC21BB0B2D35E8E340.apk,1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Godwon_79309179DB63D2B505398ABCB4DD1AE0.apk,1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Godwon_C11FC7207BFBDB91E35B6C285FE0934F.apk,1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
GoogleKernel.apk,1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0
HGSpy_3709F87D2B6FF0BD7937112974DC1143_com.exp.tele.apk,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0
HijackRAT_A21FAB634DC788CDD462D506458AF1E4_27574TORH.apk,1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1
hippo_sample.apk,1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
hu.tonuzaba.android.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
imauyfxuhxd.qhlsrdb-1(20140414)(2).apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0
instagram.apk,1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
install.apk,1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1
IQRD.apk,0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
jin_old_2.1.apk,1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
Jollyserv_2BE48FB3B8D89F64A18C459067AF3695.apk,1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
kim.apk,1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
kr.sira.measure.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
kr.sira.sound.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
krep.itmtd.ywtjexf-1_02E231F85558F37DA6802142440736F6.apk,1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1
ktm.apk,1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0
k_test.apk,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0
la.droid.qr.apk,1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
live.photo.savanna.apk,1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Loozfon_04C9E05D0F626CC3F47DC0BC9B65A8CF.apk,1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0
Marcher_56ED9C77571C81C208BF49FEF4422E8F.apk,1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0
Marcher_58FB8F875F3C9ACF0FD0C4EE3C0A002A.apk,1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0
Marcher_5B0EA09640C86C25DD2AEE85515B8AA7.apk,1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0
Marcher_8B9044C22485A84831B14FB8E63AD349.apk,1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0
Marcher_FBF3348F3137DD673745677FFD8E91FF.apk,1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0
